0,10,COUNTY,State
21111,1123.4523455458125,JEFFERSON,KY
21125,113.31670562568914,LAUREL,KY
21193,110.34423108222461,PERRY,KY
21067,102.7280468749003,FAYETTE,KY
21095,87.80646250311324,HARLAN,KY
21013,86.51647828052721,BELL,KY
21195,86.44564677058285,PIKE,KY
21199,85.22668444093324,PULASKI,KY
21071,68.95520870752533,FLOYD,KY
21235,67.49323911430564,WHITLEY,KY
21121,61.06312956713232,KNOX,KY
